Quantum 1
Routers, LOCAL, EAST, WEST, NORTH, SOUTH
Router 23, 0, 0, 0, 0, 0
Router 24, 0, 0, 0, 0, 0
Router 25, 0, 0, 0, 0, 0
Router 26, 0, 0, 0, 0, 0
Router 27, 0, 0, 0, 0, 0
Router 28, 0, 0, 0, 0, 0
Router 29, 0, 0, 0, 0, 0
Router 30, 0, 0, 0, 0, 0
Router 31, 0, 0, 0, 0, 0
Router 32, 0, 0, 0, 0, 0
Router 33, 0, 0, 0, 0, 0
Router 34, 0, 0, 0, 0, 0
Router 35, 0, 0, 0, 0, 0
Router 36, 0, 0, 0, 0, 0
Router 37, 0, 0, 0, 0, 0
Router 38, 0, 0, 0, 0, 0
Router 39, 0, 0, 0, 0, 0
Router 40, 0, 0, 0, 0, 0
Router 41, 0, 0, 0, 0, 0
Router 42, 0, 0, 0, 0, 0
Router 43, 0, 0, 0, 0, 0
Router 44, 0, 0, 0, 0, 0
Router 45, 0, 0, 0, 0, 0
Router 46, 0, 0, 0, 0, 0
Router 47, 0, 0, 0, 0, 0
Router 48, 0, 0, 0, 0, 0
Router 49, 0, 0, 0, 0, 0
Router 50, 0, 0, 0, 0, 0
Router 51, 0, 0, 0, 0, 0
Router 52, 0, 0, 0, 0, 0
Router 53, 0, 0, 0, 0, 0
Router 54, 0, 0, 0, 0, 0
Router 55, 0, 0, 0, 0, 0
Router 56, 0, 0, 0, 0, 0
Router 57, 0, 0, 0, 0, 0
Router 58, 0, 0, 0, 0, 0
Router 59, 0, 0, 0, 0, 0
Router 60, 0, 0, 0, 0, 0
Router 61, 0, 0, 0, 0, 0
Router 62, 0, 0, 0, 0, 0
Router 63, 0, 0, 0, 0, 0
Quantum 44
Routers, LOCAL, EAST, WEST, NORTH, SOUTH
Router 0, 0, 0, 0, 0, 0
Router 1, 0, 0, 0, 0, 0
Router 2, 0, 0, 0, 0, 0
Router 3, 0, 0, 0, 0, 0
Router 4, 0, 0, 0, 0, 0
Router 5, 0, 0, 0, 0, 0
Router 6, 0, 0, 0, 0, 0
Router 7, 0, 0, 0, 0, 0
Router 8, 0, 0, 0, 0, 0
Router 9, 0, 0, 0, 0, 0
Router 10, 0, 0, 0, 0, 0
Router 11, 0, 0, 0, 0, 0
Router 12, 0, 0, 0, 0, 0
Router 13, 0, 0, 0, 0, 0
Router 14, 0, 0, 0, 0, 0
Router 15, 0, 0, 0, 0, 0
Router 16, 0, 0, 0, 0, 0
Router 17, 0, 0, 0, 0, 0
Router 18, 0, 0, 0, 0, 0
Router 19, 0, 0, 0, 0, 0
Router 20, 0, 0, 0, 0, 0
Router 21, 0, 0, 0, 0, 0
Router 22, 0, 0, 0, 0, 0
Router 23, 0, 0, 0, 0, 0
Router 24, 0, 0, 0, 0, 0
Router 25, 0, 0, 0, 0, 0
Router 26, 0, 0, 0, 0, 0
Router 27, 0, 0, 0, 0, 0
Router 28, 0, 0, 0, 0, 0
Router 29, 0, 0, 0, 0, 0
Router 30, 0, 0, 0, 0, 0
Router 31, 0, 0, 0, 0, 0
Router 32, 0, 0, 0, 0, 0
Router 33, 0, 0, 0, 0, 0
Router 34, 0, 0, 0, 0, 0
Router 35, 0, 0, 0, 0, 0
Router 36, 0, 0, 0, 0, 0
Router 37, 0, 0, 0, 0, 0
Router 38, 0, 0, 0, 0, 0
Router 39, 0, 0, 0, 0, 0
Router 40, 0, 0, 0, 0, 0
Router 41, 0, 0, 0, 0, 0
Router 42, 0, 0, 0, 0, 0
Router 43, 0, 0, 0, 0, 0
Router 44, 0, 0, 0, 0, 0
Router 45, 0, 0, 0, 0, 0
Router 46, 0, 0, 0, 0, 0
Router 47, 0, 0, 0, 0, 0
Router 48, 0, 0, 0, 0, 0
Router 49, 0, 0, 0, 0, 0
Router 50, 0, 0, 0, 0, 0
Router 51, 0, 0, 0, 0, 0
Router 52, 0, 0, 0, 0, 0
Router 53, 0, 0, 0, 0, 0
Router 54, 0, 0, 0, 0, 0
Router 55, 0, 0, 0, 0, 0
Router 56, 0, 0, 0, 0, 0
Router 57, 0, 0, 0, 0, 0
Router 58, 0, 0, 0, 0, 0
Router 59, 0, 0, 0, 0, 0
Router 60, 0, 0, 0, 0, 0
Router 61, 0, 0, 0, 0, 0
Router 62, 0, 0, 0, 0, 0
Router 63, 0, 0, 0, 0, 0
Quantum 45
Routers, LOCAL, EAST, WEST, NORTH, SOUTH
Router 0, 0, 0, 0, 0, 0
Router 1, 0, 0, 0, 0, 0
Router 2, 0, 0, 0, 0, 0
Router 3, 0, 0, 0, 0, 0
Router 4, 0, 0, 0, 0, 0
Router 5, 0, 0, 0, 0, 0
Router 6, 0, 0, 0, 0, 0
Router 7, 0, 0, 0, 0, 0
Router 8, 0, 0, 0, 0, 0
Router 9, 0, 0, 0, 0, 0
Router 10, 0, 0, 0, 0, 0
Router 11, 0, 0, 0, 0, 0
Router 12, 0, 0, 0, 0, 0
Router 13, 0, 0, 0, 0, 0
Router 14, 0, 0, 0, 0, 0
Router 15, 0, 0, 0, 0, 0
Router 16, 0, 0, 0, 0, 0
Router 17, 0, 0, 0, 0, 0
Router 18, 0, 0, 0, 0, 0
Router 19, 0, 0, 0, 0, 0
Router 20, 0, 0, 0, 0, 0
Router 21, 0, 0, 0, 0, 0
Router 22, 0, 0, 0, 0, 0
Router 23, 0, 0, 0, 0, 0
Router 24, 0, 0, 0, 0, 0
Router 25, 0, 0, 0, 0, 0
Router 26, 0, 0, 0, 0, 0
Router 27, 0, 0, 0, 0, 0
Router 28, 0, 0, 0, 0, 0
Router 29, 0, 0, 0, 0, 0
Router 30, 0, 0, 0, 0, 0
Router 31, 0, 0, 0, 0, 0
Router 32, 0, 0, 0, 0, 0
Router 33, 0, 0, 0, 0, 0
Router 34, 0, 0, 0, 0, 0
Router 35, 0, 0, 0, 0, 0
Router 36, 0, 0, 0, 0, 0
Router 37, 0, 0, 0, 0, 0
Router 38, 0, 0, 0, 0, 0
Router 39, 0, 0, 0, 0, 0
Router 40, 0, 0, 0, 0, 0
Router 41, 0, 0, 0, 0, 0
Router 42, 0, 0, 0, 0, 0
Router 43, 0, 0, 0, 0, 0
Router 44, 0, 0, 0, 0, 0
Router 45, 0, 0, 0, 0, 0
Router 46, 0, 0, 0, 0, 0
Router 47, 0, 0, 0, 0, 0
Router 48, 0, 0, 0, 0, 0
Router 49, 0, 0, 0, 0, 0
Router 50, 0, 0, 0, 0, 0
Router 51, 0, 0, 0, 0, 0
Router 52, 0, 0, 0, 0, 0
Router 53, 0, 0, 0, 0, 0
Router 54, 0, 0, 0, 0, 0
Router 55, 0, 0, 0, 0, 0
Router 56, 0, 0, 0, 0, 0
Router 57, 0, 0, 0, 0, 0
Router 58, 0, 0, 0, 0, 0
Router 59, 0, 0, 0, 0, 0
Router 60, 0, 0, 0, 0, 0
Router 61, 0, 0, 0, 0, 0
Router 62, 0, 0, 0, 0, 0
Router 63, 0, 0, 0, 0, 0
Quantum 46
Routers, LOCAL, EAST, WEST, NORTH, SOUTH
Router 0, 0, 0, 0, 0, 0
Router 1, 0, 0, 0, 0, 0
Router 2, 0, 0, 0, 0, 0
Router 3, 0, 0, 0, 0, 0
Router 4, 0, 0, 0, 0, 0
Router 5, 0, 0, 0, 0, 0
Router 6, 0, 0, 0, 0, 0
Router 7, 0, 0, 0, 0, 0
Router 8, 0, 0, 0, 0, 0
Router 9, 0, 0, 0, 0, 0
Router 10, 0, 0, 0, 0, 0
Router 11, 0, 0, 0, 0, 0
Router 12, 0, 0, 0, 0, 0
Router 13, 0, 0, 0, 0, 0
Router 14, 0, 0, 0, 0, 0
Router 15, 0, 0, 0, 0, 0
Router 16, 0, 0, 0, 0, 0
Router 17, 0, 0, 0, 0, 0
Router 18, 0, 0, 0, 0, 0
Router 19, 0, 0, 0, 0, 0
Router 20, 0, 0, 0, 0, 0
Router 21, 0, 0, 0, 0, 0
Router 22, 0, 0, 0, 0, 0
Router 23, 0, 0, 0, 0, 0
Router 24, 0, 0, 0, 0, 0
Router 25, 0, 0, 0, 0, 0
Router 26, 0, 0, 0, 0, 0
Router 27, 0, 0, 0, 0, 0
Router 28, 0, 0, 0, 0, 0
Router 29, 0, 0, 0, 0, 0
Router 30, 0, 0, 0, 0, 0
Router 31, 0, 0, 0, 0, 0
Router 32, 0, 0, 0, 0, 0
Router 33, 0, 0, 0, 0, 0
Router 34, 0, 0, 0, 0, 0
Router 35, 0, 0, 0, 0, 0
Router 36, 0, 0, 0, 0, 0
Router 37, 0, 0, 0, 0, 0
Router 38, 0, 0, 0, 0, 0
Router 39, 0, 0, 0, 0, 0
Router 40, 0, 0, 0, 0, 0
Router 41, 0, 0, 0, 0, 0
Router 42, 0, 0, 0, 0, 0
Router 43, 0, 0, 0, 0, 0
Router 44, 0, 0, 0, 0, 0
Router 45, 0, 0, 0, 0, 0
Router 46, 0, 0, 0, 0, 0
Router 47, 0, 0, 0, 0, 0
Router 48, 0, 0, 0, 0, 0
Router 49, 0, 0, 0, 0, 0
Router 50, 0, 0, 0, 0, 0
Router 51, 0, 0, 0, 0, 0
Router 52, 0, 0, 0, 0, 0
Router 53, 0, 0, 0, 0, 0
Router 54, 0, 0, 0, 0, 0
Router 55, 0, 0, 0, 0, 0
Router 56, 0, 0, 0, 0, 0
Router 57, 0, 0, 0, 0, 0
Router 58, 0, 0, 0, 0, 0
Router 59, 0, 0, 0, 0, 0
Router 60, 0, 0, 0, 0, 0
Router 61, 0, 0, 0, 0, 0
Router 62, 0, 0, 0, 0, 0
Router 63, 0, 0, 0, 0, 0
Quantum 47
Routers, LOCAL, EAST, WEST, NORTH, SOUTH
Router 0, 0, 0, 0, 0, 0
Router 1, 0, 0, 0, 0, 0
Router 2, 0, 0, 0, 0, 0
Router 3, 0, 0, 0, 0, 0
Router 4, 0, 0, 0, 0, 0
Router 5, 0, 0, 0, 0, 0
Router 6, 0, 0, 0, 0, 0
Router 7, 0, 0, 0, 0, 0
Router 8, 0, 0, 0, 0, 0
Router 9, 0, 0, 0, 0, 0
Router 10, 0, 0, 0, 0, 0
Router 11, 0, 0, 0, 0, 0
Router 12, 0, 0, 0, 0, 0
Router 13, 0, 0, 0, 0, 0
Router 14, 0, 0, 0, 0, 0
Router 15, 0, 0, 0, 0, 0
Router 16, 0, 0, 0, 0, 0
Router 17, 0, 0, 0, 0, 0
Router 18, 0, 0, 0, 0, 0
Router 19, 0, 0, 0, 0, 0
Router 20, 0, 0, 0, 0, 0
Router 21, 0, 0, 0, 0, 0
Router 22, 0, 0, 0, 0, 0
Router 23, 0, 0, 0, 0, 0
Router 24, 0, 0, 0, 0, 0
Router 25, 0, 0, 0, 0, 0
Router 26, 0, 0, 0, 0, 0
Router 27, 0, 0, 0, 0, 0
Router 28, 0, 0, 0, 0, 0
Router 29, 0, 0, 0, 0, 0
Router 30, 0, 0, 0, 0, 0
Router 31, 0, 0, 0, 0, 0
Router 32, 0, 0, 0, 0, 0
Router 33, 0, 0, 0, 0, 0
Router 34, 0, 0, 0, 0, 0
Router 35, 0, 0, 0, 0, 0
Router 36, 0, 0, 0, 0, 0
Router 37, 0, 0, 0, 0, 0
Router 38, 0, 0, 0, 0, 0
Router 39, 0, 0, 0, 0, 0
Router 40, 0, 0, 0, 0, 0
Router 41, 0, 0, 0, 0, 0
Router 42, 0, 0, 0, 0, 0
Router 43, 0, 0, 0, 0, 0
Router 44, 0, 0, 0, 0, 0
Router 45, 0, 0, 0, 0, 0
Router 46, 0, 0, 0, 0, 0
Router 47, 0, 0, 0, 0, 0
Router 48, 0, 0, 0, 0, 0
Router 49, 0, 0, 0, 0, 0
Router 50, 0, 0, 0, 0, 0
Router 51, 0, 0, 0, 0, 0
Router 52, 0, 0, 0, 0, 0
Router 53, 0, 0, 0, 0, 0
Router 54, 0, 0, 0, 0, 0
Router 55, 0, 0, 0, 0, 0
Router 56, 0, 0, 0, 0, 0
Router 57, 0, 0, 0, 0, 0
Router 58, 0, 0, 0, 0, 0
Router 59, 0, 0, 0, 0, 0
Router 60, 0, 0, 0, 0, 0
Router 61, 0, 0, 0, 0, 0
Router 62, 0, 0, 0, 0, 0
Router 63, 0, 0, 0, 0, 0
Quantum 48
Routers, LOCAL, EAST, WEST, NORTH, SOUTH
Router 0, 0, 0, 0, 0, 0
Router 1, 0, 0, 0, 0, 0
Router 2, 0, 0, 0, 0, 0
Router 3, 0, 0, 0, 0, 0
Router 4, 0, 0, 0, 0, 0
Router 5, 0, 0, 0, 0, 0
Router 6, 0, 0, 0, 0, 0
Router 7, 0, 0, 0, 0, 0
Router 8, 0, 0, 0, 0, 0
Router 9, 0, 0, 0, 0, 0
Router 10, 0, 0, 0, 0, 0
Router 11, 0, 0, 0, 0, 0
Router 12, 0, 0, 0, 0, 0
Router 13, 0, 0, 0, 0, 0
Router 14, 0, 0, 0, 0, 0
Router 15, 0, 0, 0, 0, 0
Router 16, 0, 0, 0, 0, 0
Router 17, 0, 0, 0, 0, 0
Router 18, 0, 0, 0, 0, 0
Router 19, 0, 0, 0, 0, 0
Router 20, 0, 0, 0, 0, 0
Router 21, 0, 0, 0, 0, 0
Router 22, 0, 0, 0, 0, 0
Router 23, 0, 0, 0, 0, 0
Router 24, 0, 0, 0, 0, 0
Router 25, 0, 0, 0, 0, 0
Router 26, 0, 0, 0, 0, 0
Router 27, 0, 0, 0, 0, 0
Router 28, 0, 0, 0, 0, 0
Router 29, 0, 0, 0, 0, 0
Router 30, 0, 0, 0, 0, 0
Router 31, 0, 0, 0, 0, 0
Router 32, 0, 0, 0, 0, 0
Router 33, 0, 0, 0, 0, 0
Router 34, 0, 0, 0, 0, 0
Router 35, 0, 0, 0, 0, 0
Router 36, 0, 0, 0, 0, 0
Router 37, 0, 0, 0, 0, 0
Router 38, 0, 0, 0, 0, 0
Router 39, 0, 0, 0, 0, 0
Router 40, 0, 0, 0, 0, 0
Router 41, 0, 0, 0, 0, 0
Router 42, 0, 0, 0, 0, 0
Router 43, 0, 0, 0, 0, 0
Router 44, 0, 0, 0, 0, 0
Router 45, 0, 0, 0, 0, 0
Router 46, 0, 0, 0, 0, 0
Router 47, 0, 0, 0, 0, 0
Router 48, 0, 0, 0, 0, 0
Router 49, 0, 0, 0, 0, 0
Router 50, 0, 0, 0, 0, 0
Router 51, 0, 0, 0, 0, 0
Router 52, 0, 0, 0, 0, 0
Router 53, 0, 0, 0, 0, 0
Router 54, 0, 0, 0, 0, 0
Router 55, 0, 0, 0, 0, 0
Router 56, 0, 0, 0, 0, 0
Router 57, 0, 0, 0, 0, 0
Router 58, 0, 0, 0, 0, 0
Router 59, 0, 0, 0, 0, 0
Router 60, 0, 0, 0, 0, 0
Router 61, 0, 0, 0, 0, 0
Router 62, 0, 0, 0, 0, 0
Router 63, 0, 0, 0, 0, 0
Quantum 49
Routers, LOCAL, EAST, WEST, NORTH, SOUTH
Router 0, 0, 0, 0, 0, 0
Router 1, 0, 0, 0, 0, 0
Router 2, 0, 0, 0, 0, 0
Router 3, 0, 0, 0, 0, 0
Router 4, 0, 0, 0, 0, 0
Router 5, 0, 0, 0, 0, 0
Router 6, 0, 0, 0, 0, 0
Router 7, 0, 0, 0, 0, 0
Router 8, 0, 0, 0, 0, 0
Router 9, 0, 0, 0, 0, 0
Router 10, 0, 0, 0, 0, 0
Router 11, 0, 0, 0, 0, 0
Router 12, 0, 0, 0, 0, 0
Router 13, 0, 0, 0, 0, 0
Router 14, 0, 0, 0, 0, 0
Router 15, 0, 0, 0, 0, 0
Router 16, 0, 0, 0, 0, 0
Router 17, 0, 0, 0, 0, 0
Router 18, 0, 0, 0, 0, 0
Router 19, 0, 0, 0, 0, 0
Router 20, 0, 0, 0, 0, 0
Router 21, 0, 0, 0, 0, 0
Router 22, 0, 0, 0, 0, 0
Router 23, 0, 0, 0, 0, 0
Router 24, 0, 0, 0, 0, 0
Router 25, 0, 0, 0, 0, 0
Router 26, 0, 0, 0, 0, 0
Router 27, 0, 0, 0, 0, 0
Router 28, 0, 0, 0, 0, 0
Router 29, 0, 0, 0, 0, 0
Router 30, 0, 0, 0, 0, 0
Router 31, 0, 0, 0, 0, 0
Router 32, 0, 0, 0, 0, 0
Router 33, 0, 0, 0, 0, 0
Router 34, 0, 0, 0, 0, 0
Router 35, 0, 0, 0, 0, 0
Router 36, 0, 0, 0, 0, 0
Router 37, 0, 0, 0, 0, 0
Router 38, 0, 0, 0, 0, 0
Router 39, 0, 0, 0, 0, 0
Router 40, 0, 0, 0, 0, 0
Router 41, 0, 0, 0, 0, 0
Router 42, 0, 0, 0, 0, 0
Router 43, 0, 0, 0, 0, 0
Router 44, 0, 0, 0, 0, 0
Router 45, 0, 0, 0, 0, 0
Router 46, 0, 0, 0, 0, 0
Router 47, 0, 0, 0, 0, 0
Router 48, 0, 0, 0, 0, 0
Router 49, 0, 0, 0, 0, 0
Router 50, 0, 0, 0, 0, 0
Router 51, 0, 0, 0, 0, 0
Router 52, 0, 0, 0, 0, 0
Router 53, 0, 0, 0, 0, 0
Router 54, 0, 0, 0, 0, 0
Router 55, 0, 0, 0, 0, 0
Router 56, 0, 0, 0, 0, 0
Router 57, 0, 0, 0, 0, 0
Router 58, 0, 0, 0, 0, 0
Router 59, 0, 0, 0, 0, 0
Router 60, 0, 0, 0, 0, 0
Router 61, 0, 0, 0, 0, 0
Router 62, 0, 0, 0, 0, 0
Router 63, 0, 0, 0, 0, 0
Quantum 50
Routers, LOCAL, EAST, WEST, NORTH, SOUTH
Router 0, 0, 0, 0, 0, 0
Router 1, 0, 0, 0, 0, 0
Router 2, 0, 0, 0, 0, 0
Router 3, 0, 0, 0, 0, 0
Router 4, 0, 0, 0, 0, 0
Router 5, 0, 0, 0, 0, 0
Router 6, 0, 0, 0, 0, 0
Router 7, 0, 0, 0, 0, 0
Router 8, 0, 0, 0, 0, 0
Router 9, 0, 0, 0, 0, 0
Router 10, 0, 0, 0, 0, 0
Router 11, 0, 0, 0, 0, 0
Router 12, 0, 0, 0, 0, 0
Router 13, 0, 0, 0, 0, 0
Router 14, 0, 0, 0, 0, 0
Router 15, 0, 0, 0, 0, 0
Router 16, 0, 0, 0, 0, 0
Router 17, 0, 0, 0, 0, 0
Router 18, 0, 0, 0, 0, 0
Router 19, 0, 0, 0, 0, 0
Router 20, 0, 0, 0, 0, 0
Router 21, 0, 0, 0, 0, 0
Router 22, 0, 0, 0, 0, 0
Router 23, 0, 0, 0, 0, 0
Router 24, 0, 0, 0, 0, 0
Router 25, 0, 0, 0, 0, 0
Router 26, 0, 0, 0, 0, 0
Router 27, 0, 0, 0, 0, 0
Router 28, 0, 0, 0, 0, 0
Router 29, 0, 0, 0, 0, 0
Router 30, 0, 0, 0, 0, 0
Router 31, 0, 0, 0, 0, 0
Router 32, 0, 0, 0, 0, 0
Router 33, 0, 0, 0, 0, 0
Router 34, 0, 0, 0, 0, 0
Router 35, 0, 0, 0, 0, 0
Router 36, 0, 0, 0, 0, 0
Router 37, 0, 0, 0, 0, 0
Router 38, 0, 0, 0, 0, 0
Router 39, 0, 0, 0, 0, 0
Router 40, 0, 0, 0, 0, 0
Router 41, 0, 0, 0, 0, 0
Router 42, 0, 0, 0, 0, 0
Router 43, 0, 0, 0, 0, 0
Router 44, 0, 0, 0, 0, 0
Router 45, 0, 0, 0, 0, 0
Router 46, 0, 0, 0, 0, 0
Router 47, 0, 0, 0, 0, 0
Router 48, 0, 0, 0, 0, 0
Router 49, 0, 0, 0, 0, 0
Router 50, 0, 0, 0, 0, 0
Router 51, 0, 0, 0, 0, 0
Router 52, 0, 0, 0, 0, 0
Router 53, 0, 0, 0, 0, 0
Router 54, 0, 0, 0, 0, 0
Router 55, 0, 0, 0, 0, 0
Router 56, 0, 0, 0, 0, 0
Router 57, 0, 0, 0, 0, 0
Router 58, 0, 0, 0, 0, 0
Router 59, 0, 0, 0, 0, 0
Router 60, 0, 0, 0, 0, 0
Router 61, 0, 0, 0, 0, 0
Router 62, 0, 0, 0, 0, 0
Router 63, 0, 0, 0, 0, 0
Quantum 51
Routers, LOCAL, EAST, WEST, NORTH, SOUTH
Router 0, 0, 0, 0, 0, 0
Router 1, 0, 0, 0, 0, 0
Router 2, 0, 0, 0, 0, 0
Router 3, 0, 0, 0, 0, 0
Router 4, 0, 0, 0, 0, 0
Router 5, 0, 0, 0, 0, 0
Router 6, 0, 0, 0, 0, 0
Router 7, 0, 0, 0, 0, 0
Router 8, 0, 0, 0, 0, 0
Router 9, 0, 0, 0, 0, 0
Router 10, 0, 0, 0, 0, 0
Router 11, 0, 0, 0, 0, 0
Router 12, 0, 0, 0, 0, 0
Router 13, 0, 0, 0, 0, 0
Router 14, 0, 0, 0, 0, 0
Router 15, 0, 0, 0, 0, 0
Router 16, 0, 0, 0, 0, 0
Router 17, 0, 0, 0, 0, 0
Router 18, 0, 0, 0, 0, 0
Router 19, 0, 0, 0, 0, 0
Router 20, 0, 0, 0, 0, 0
Router 21, 0, 0, 0, 0, 0
Router 22, 0, 0, 0, 0, 0
Router 23, 0, 0, 0, 0, 0
Router 24, 0, 0, 0, 0, 0
Router 25, 0, 0, 0, 0, 0
Router 26, 0, 0, 0, 0, 0
Router 27, 0, 0, 0, 0, 0
Router 28, 0, 0, 0, 0, 0
Router 29, 0, 0, 0, 0, 0
Router 30, 0, 0, 0, 0, 0
Router 31, 0, 0, 0, 0, 0
Router 32, 0, 0, 0, 0, 0
Router 33, 0, 0, 0, 0, 0
Router 34, 0, 0, 0, 0, 0
Router 35, 0, 0, 0, 0, 0
Router 36, 0, 0, 0, 0, 0
Router 37, 0, 0, 0, 0, 0
Router 38, 0, 0, 0, 0, 0
Router 39, 0, 0, 0, 0, 0
Router 40, 0, 0, 0, 0, 0
Router 41, 0, 0, 0, 0, 0
Router 42, 0, 0, 0, 0, 0
Router 43, 0, 0, 0, 0, 0
Router 44, 0, 0, 0, 0, 0
Router 45, 0, 0, 0, 0, 0
Router 46, 0, 0, 0, 0, 0
Router 47, 0, 0, 0, 0, 0
Router 48, 0, 0, 0, 0, 0
Router 49, 0, 0, 0, 0, 0
Router 50, 0, 0, 0, 0, 0
Router 51, 0, 0, 0, 0, 0
Router 52, 0, 0, 0, 0, 0
Router 53, 0, 0, 0, 0, 0
Router 54, 0, 0, 0, 0, 0
Router 55, 0, 0, 0, 0, 0
Router 56, 0, 0, 0, 0, 0
Router 57, 0, 0, 0, 0, 0
Router 58, 0, 0, 0, 0, 0
Router 59, 0, 0, 0, 0, 0
Router 60, 0, 0, 0, 0, 0
Router 61, 0, 0, 0, 0, 0
Router 62, 0, 0, 0, 0, 0
Router 63, 0, 0, 0, 0, 0
Quantum 52
Routers, LOCAL, EAST, WEST, NORTH, SOUTH
Router 0, 0, 0, 0, 0, 0
Router 1, 0, 0, 0, 0, 0
Router 2, 0, 0, 0, 0, 0
Router 3, 0, 0, 0, 0, 0
Router 4, 0, 0, 0, 0, 0
Router 5, 0, 0, 0, 0, 0
Router 6, 0, 0, 0, 0, 0
Router 7, 0, 0, 0, 0, 0
Router 8, 0, 0, 0, 0, 0
Router 9, 0, 0, 0, 0, 0
Router 10, 0, 0, 0, 0, 0
Router 11, 0, 0, 0, 0, 0
Router 12, 0, 0, 0, 0, 0
Router 13, 0, 0, 0, 0, 0
Router 14, 0, 0, 0, 0, 0
Router 15, 0, 0, 0, 0, 0
Router 16, 0, 0, 0, 0, 0
Router 17, 0, 0, 0, 0, 0
Router 18, 0, 0, 0, 0, 0
Router 19, 0, 0, 0, 0, 0
Router 20, 0, 0, 0, 0, 0
Router 21, 0, 0, 0, 0, 0
Router 22, 0, 0, 0, 0, 0
Router 23, 0, 0, 0, 0, 0
Router 24, 0, 0, 0, 0, 0
Router 25, 0, 0, 0, 0, 0
Router 26, 0, 0, 0, 0, 0
Router 27, 0, 0, 0, 0, 0
Router 28, 0, 0, 0, 0, 0
Router 29, 0, 0, 0, 0, 0
Router 30, 0, 0, 0, 0, 0
Router 31, 0, 0, 0, 0, 0
Router 32, 0, 0, 0, 0, 0
Router 33, 0, 0, 0, 0, 0
Router 34, 0, 0, 0, 0, 0
Router 35, 0, 0, 0, 0, 0
Router 36, 0, 0, 0, 0, 0
Router 37, 0, 0, 0, 0, 0
Router 38, 0, 0, 0, 0, 0
Router 39, 0, 0, 0, 0, 0
Router 40, 0, 0, 0, 0, 0
Router 41, 0, 0, 0, 0, 0
Router 42, 0, 0, 0, 0, 0
Router 43, 0, 0, 0, 0, 0
Router 44, 0, 0, 0, 0, 0
Router 45, 0, 0, 0, 0, 0
Router 46, 0, 0, 0, 0, 0
Router 47, 0, 0, 0, 0, 0
Router 48, 0, 0, 0, 0, 0
Router 49, 0, 0, 0, 0, 0
Router 50, 0, 0, 0, 0, 0
Router 51, 0, 0, 0, 0, 0
Router 52, 0, 0, 0, 0, 0
Router 53, 0, 0, 0, 0, 0
Router 54, 0, 0, 0, 0, 0
Router 55, 0, 0, 0, 0, 0
Router 56, 0, 0, 0, 0, 0
Router 57, 0, 0, 0, 0, 0
Router 58, 0, 0, 0, 0, 0
Router 59, 0, 0, 0, 0, 0
Router 60, 0, 0, 0, 0, 0
Router 61, 0, 0, 0, 0, 0
Router 62, 0, 0, 0, 0, 0
Router 63, 0, 0, 0, 0, 0
Quantum 53
Routers, LOCAL, EAST, WEST, NORTH, SOUTH
Router 0, 0, 0, 0, 0, 0
Router 1, 0, 0, 0, 0, 0
Router 2, 0, 0, 0, 0, 0
Router 3, 0, 0, 0, 0, 0
Router 4, 0, 0, 0, 0, 0
Router 5, 0, 0, 0, 0, 0
Router 6, 0, 0, 0, 0, 0
Router 7, 0, 0, 0, 0, 0
Router 8, 0, 0, 0, 0, 0
Router 9, 0, 0, 0, 0, 0
Router 10, 0, 0, 0, 0, 0
Router 11, 0, 0, 0, 0, 0
Router 12, 0, 0, 0, 0, 0
Router 13, 0, 0, 0, 0, 0
Router 14, 0, 0, 0, 0, 0
Router 15, 0, 0, 0, 0, 0
Router 16, 0, 0, 0, 0, 0
Router 17, 0, 0, 0, 0, 0
Router 18, 0, 0, 0, 0, 0
Router 19, 0, 0, 0, 0, 0
Router 20, 0, 0, 0, 0, 0
Router 21, 0, 0, 0, 0, 0
Router 22, 0, 0, 0, 0, 0
Router 23, 0, 0, 0, 0, 0
Router 24, 0, 0, 0, 0, 0
Router 25, 0, 0, 0, 0, 0
Router 26, 0, 0, 0, 0, 0
Router 27, 0, 0, 0, 0, 0
Router 28, 0, 0, 0, 0, 0
Router 29, 0, 0, 0, 0, 0
Router 30, 0, 0, 0, 0, 0
Router 31, 0, 0, 0, 0, 0
Router 32, 0, 0, 0, 0, 0
Router 33, 0, 0, 0, 0, 0
Router 34, 0, 0, 0, 0, 0
Router 35, 0, 0, 0, 0, 0
Router 36, 0, 0, 0, 0, 0
Router 37, 0, 0, 0, 0, 0
Router 38, 0, 0, 0, 0, 0
Router 39, 0, 0, 0, 0, 0
Router 40, 0, 0, 0, 0, 0
Router 41, 0, 0, 0, 0, 0
Router 42, 0, 0, 0, 0, 0
Router 43, 0, 0, 0, 0, 0
Router 44, 0, 0, 0, 0, 0
Router 45, 0, 0, 0, 0, 0
Router 46, 0, 0, 0, 0, 0
Router 47, 0, 0, 0, 0, 0
Router 48, 0, 0, 0, 0, 0
Router 49, 0, 0, 0, 0, 0
Router 50, 0, 0, 0, 0, 0
Router 51, 0, 0, 0, 0, 0
Router 52, 0, 0, 0, 0, 0
Router 53, 0, 0, 0, 0, 0
Router 54, 0, 0, 0, 0, 0
Router 55, 0, 0, 0, 0, 0
Router 56, 0, 0, 0, 0, 0
Router 57, 0, 0, 0, 0, 0
Router 58, 0, 0, 0, 0, 0
Router 59, 0, 0, 0, 0, 0
Router 60, 0, 0, 0, 0, 0
Router 61, 0, 0, 0, 0, 0
Router 62, 0, 0, 0, 0, 0
